Date,Open,High,Low,Close,Adj Close,Volume
2020-11-26,34.200001,34.200001,34.200001,34.200001,34.200001,31295
2020-11-27,34.849998,34.849998,34.849998,34.849998,34.849998,24780
2020-12-01,35.5,35.5,35.5,35.5,35.5,17266
2020-12-02,36.200001,36.200001,36.200001,36.200001,36.200001,38226
2020-12-03,36.900002,36.900002,36.900002,36.900002,36.900002,26917
2020-12-04,37.599998,37.599998,37.599998,37.599998,37.599998,39117
2020-12-07,38.349998,38.349998,38.349998,38.349998,38.349998,356268
2020-12-08,39.099998,39.099998,37.599998,37.599998,37.599998,1046151
2020-12-09,36.849998,38.349998,36.849998,38.349998,38.349998,595170
2020-12-10,39.099998,39.099998,38.549999,39.099998,39.099998,662154
2020-12-11,39.849998,39.849998,39.849998,39.849998,39.849998,121701
2020-12-14,40.599998,40.599998,40.599998,40.599998,40.599998,79211
2020-12-15,41.400002,41.400002,39.799999,41.400002,41.400002,750275
2020-12-16,42.200001,42.200001,41.5,42.200001,42.200001,154973
2020-12-17,43,43,43,43,43,149014
2020-12-18,43.849998,43.849998,42.150002,43.849998,43.849998,619047
2020-12-21,44.700001,44.700001,43,44.400002,44.400002,617284
2020-12-22,44.599998,45.25,44.400002,45.25,45.25,450862
2020-12-23,46.150002,46.150002,46.150002,46.150002,46.150002,101493
2020-12-24,47.049999,47.049999,47.049999,47.049999,47.049999,70936
2020-12-28,47.950001,47.950001,47.950001,47.950001,47.950001,67727
2020-12-29,48.900002,48.900002,48.900002,48.900002,48.900002,69057
2020-12-30,49.849998,49.849998,49.849998,49.849998,49.849998,91237
2020-12-31,50.799999,50.799999,49.849998,50.799999,50.799999,433825
2021-01-01,51.799999,51.799999,51.799999,51.799999,51.799999,68071
2021-01-04,52.799999,52.799999,52.799999,52.799999,52.799999,119580
2021-01-05,53.849998,53.849998,53.849998,53.849998,53.849998,125228
2021-01-06,54.900002,54.900002,54.900002,54.900002,54.900002,56292
2021-01-07,55.950001,55.950001,55.950001,55.950001,55.950001,110027
2021-01-08,57.049999,57.049999,57.049999,57.049999,57.049999,58168
2021-01-11,58.150002,58.150002,58.150002,58.150002,58.150002,50387
2021-01-12,59.299999,59.299999,59.299999,59.299999,59.299999,54482
2021-01-13,60.450001,60.450001,60.450001,60.450001,60.450001,64194
2021-01-14,59.25,61.650002,59.25,61.650002,61.650002,1445438
2021-01-15,62.849998,62.849998,62.849998,62.849998,62.849998,61593
2021-01-18,64.099998,64.099998,63.5,64.099998,64.099998,500066
2021-01-19,65.349998,65.349998,65.349998,65.349998,65.349998,91413
2021-01-20,66.650002,66.650002,66.650002,66.650002,66.650002,63486
2021-01-21,67.949997,67.949997,67.949997,67.949997,67.949997,67167
2021-01-22,67.949997,69.300003,66.599998,69.300003,69.300003,714210
2021-01-25,70.650002,70.650002,70.650002,70.650002,70.650002,168989
2021-01-27,72.050003,72.050003,71.650002,72.050003,72.050003,475777
2021-01-28,73.449997,73.449997,73.449997,73.449997,73.449997,152874
2021-01-29,74.900002,74.900002,74.900002,74.900002,74.900002,102486
2021-02-01,76.349998,76.349998,76.349998,76.349998,76.349998,421771
2021-02-02,77.800003,77.849998,77.650002,77.849998,77.849998,334966
2021-02-03,79.400002,79.400002,79.400002,79.400002,79.400002,75704
2021-02-04,80.949997,80.949997,80.949997,80.949997,80.949997,73518
2021-02-05,82.550003,82.550003,82.550003,82.550003,82.550003,86016
2021-02-08,84.199997,84.199997,84.199997,84.199997,84.199997,73341
2021-02-09,85.849998,85.849998,85.849998,85.849998,85.849998,64243
2021-02-10,87.550003,87.550003,84.150002,84.150002,84.150002,1106629
2021-02-11,82.5,82.5,82.5,82.5,82.5,97977
2021-02-12,80.849998,80.849998,80.849998,80.849998,80.849998,49308
2021-02-15,79.25,79.25,79.25,79.25,79.25,23691
2021-02-16,77.699997,77.699997,77.699997,77.699997,77.699997,27328
2021-02-17,76.150002,76.150002,76.150002,76.150002,76.150002,27821
2021-02-18,74.650002,74.650002,74.650002,74.650002,74.650002,19997
2021-02-19,73.199997,73.199997,73.199997,73.199997,73.199997,11357
2021-02-22,71.75,71.75,71.75,71.75,71.75,23757
2021-02-23,70.349998,70.349998,70.349998,70.349998,70.349998,9017
2021-02-24,68.949997,68.949997,68.949997,68.949997,68.949997,13774
2021-02-25,67.599998,67.599998,67.599998,67.599998,67.599998,19678
2021-02-26,66.25,66.25,66.25,66.25,66.25,23888
2021-03-01,64.949997,64.949997,64.949997,64.949997,64.949997,51862
2021-03-02,63.700001,63.700001,63.700001,63.700001,63.700001,17949
2021-03-03,62.450001,62.450001,62.450001,62.450001,62.450001,17456
2021-03-04,61.25,61.25,61.25,61.25,61.25,66653
2021-03-05,60.049999,60.049999,60.049999,60.049999,60.049999,24197
2021-03-08,58.849998,58.849998,58.849998,58.849998,58.849998,14002
2021-03-09,57.700001,57.700001,57.700001,57.700001,57.700001,11154
2021-03-10,56.549999,56.549999,56.549999,56.549999,56.549999,25572
2021-03-12,55.450001,55.450001,55.450001,55.450001,55.450001,25372
